candidate_id,kepid,y,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_snr,local_half_window
K06018.01,5979863,0,FALSE POSITIVE,16.621853404,133.5526451,3.91517,55296.7,,0.03925725445151329
K03954.02,8030339,1,CONFIRMED,5.71668787,136.32274,1.97,431.7,,0.057434190064668655
K07244.01,9899193,0,FALSE POSITIVE,1.332567821,132.0544581,3.4844,31.0,,0.25
K06531.01,5164794,0,FALSE POSITIVE,1.0429419,131.966,7.22,412.0,,0.25
K07839.01,7448023,0,FALSE POSITIVE,0.566816802,131.77983,1.981,94.0,,0.25
K05691.01,9543302,0,FALSE POSITIVE,13.0366377,138.22895,3.184,154.6,,0.04070579260587692
K02060.01,9279354,1,CONFIRMED,2.800111267,132.04865,1.0237,706.7,,0.06093210354447365
K06472.01,4917014,0,FALSE POSITIVE,0.796815149,131.9743416,1.0727,55.9,,0.22437240183353424
K00545.01,11972666,0,FALSE POSITIVE,1.09173174,170.37724,1.9719,186.9,,0.25
K00393.01,3964109,1,CONFIRMED,21.41624083,176.24991,7.081,314.5,,0.05510615557432175
K02419.01,6343170,1,CONFIRMED,9.95667035,136.5827,3.534,586.8,,0.05915632098913193
K01865.01,9115681,0,FALSE POSITIVE,1.86390886,132.19741,4.414,176.1,,0.25
K02010.01,5631630,1,CONFIRMED,25.96190067,138.96908,6.2732,350.3,,0.040271833539009094
K00260.01,8292840,1,CONFIRMED,10.49566303,172.79335,4.7356,106.1,,0.07519931346178055
K06972.01,8123170,0,FALSE POSITIVE,1.03905082,132.5348,3.035,43.8,,0.25
K06071.01,9649222,0,FALSE POSITIVE,5.918619554,132.924716,3.94804,94124.0,,0.11117570102214813
K07351.01,10619109,0,FALSE POSITIVE,2.045166206,132.3655682,6.84312,263637.0,,0.25
K02490.01,3122913,1,CONFIRMED,11.60653061,134.41637,2.194,771.7,,0.03150525316596031
K06725.01,6523216,0,FALSE POSITIVE,14.313157391,138.2205171,8.90236,21566.9,,0.10366173088550568
K03591.01,6182846,0,FALSE POSITIVE,6.399101307,134.702264,4.7439,83326.0,,0.12355641275644302
K00780.01,11918099,1,CONFIRMED,2.337437946,171.761982,1.9982,971.2,,0.14247792959213257
K00921.02,8689373,1,CONFIRMED,18.11993039,182.61535,4.2309,1506.9,,0.038915712386369705
K02179.02,10670119,1,CONFIRMED,2.732767897,354.09581,1.1102,613.1,,0.06770912557840347
K07618.01,11621897,0,FALSE POSITIVE,21.6817115,137.009,7.18,73.5,,0.05519244447350502
K00602.01,12459913,1,CONFIRMED,12.91385906,177.27535,5.3685,487.9,,0.06928602606058121
K00567.02,7445445,1,CONFIRMED,20.30303506,176.8028,4.5038,533.4,,0.03697148337960243
K01374.01,7296086,0,FALSE POSITIVE,0.890737359,134.56707,1.9257,195.8,,0.25
K01175.02,10350571,1,CONFIRMED,17.157236,133.68951,11.284,110.4,,0.10961361229419708
K02000.01,8802693,1,CONFIRMED,26.41044199,149.39541,3.0715,991.1,,0.01938311569392681
K06804.01,7031132,0,FALSE POSITIVE,0.566795196,131.80925,2.18,14.8,,0.25
K07362.01,10685175,0,FALSE POSITIVE,3.10197712,133.78902,7.083,124.6,,0.25
K00307.02,6289257,1,CONFIRMED,5.21104597,131.53797,3.3447,102.7,,0.10697468370199203
K04275.01,3336845,0,FALSE POSITIVE,0.996864568,132.09898,1.098,86.7,,0.1835755854845047
K02612.01,9602613,1,CONFIRMED,4.61225043,133.86134,2.695,29.1,,0.09738557785749435
K05204.01,5817712,0,FALSE POSITIVE,4.20601251,132.2794,6.82,106.7,,0.25
K01141.01,8346392,1,CONFIRMED,5.72812616,135.18066,2.0295,643.4,,0.059050723910331726
K07508.01,12022718,0,FALSE POSITIVE,4.627775175,133.390355,3.4079,5675.1,,0.12273356318473816
K07085.01,8746310,0,FALSE POSITIVE,6.855624762,136.0224296,3.02199,70873.0,,0.07346741110086441
K00082.04,10187017,1,CONFIRMED,7.07136119,139.98763,2.757,65.7,,0.0649804174900055
K01586.01,10022908,1,CONFIRMED,6.99130452,135.46291,2.1568,555.4,,0.05141625180840492
K02443.01,9209624,1,CONFIRMED,6.79164656,136.48519,3.343,102.6,,0.082037054002285
K00907.01,8247638,1,CONFIRMED,16.51410989,176.11686,4.1575,973.5,,0.041959069669246674
K03615.01,3735634,0,FALSE POSITIVE,4.664188563,133.670244,3.773,11360.5,,0.1348215937614441
K06507.01,5042785,0,FALSE POSITIVE,1.67473779,132.7799,5.67,,,0.25
K07407.01,11076279,0,FALSE POSITIVE,1.47258471,132.92769,4.76885,224011.0,,0.25
K06402.01,4284147,0,FALSE POSITIVE,1.1611022,132.2174,2.48,,,0.25
K02368.01,10863608,1,CONFIRMED,8.07127043,137.76604,2.393,318.2,,0.04941394925117493
K02805.01,11135308,1,CONFIRMED,1.877878538,132.26131,2.39,47.5,,0.21211878955364227
K02895.01,5475641,0,FALSE POSITIVE,1.069842837,132.4449,5.275,540.3,,0.25
K02989.01,6636320,1,CONFIRMED,6.33125228,137.14149,2.688,306.6,,0.0707600936293602
K04184.01,6752002,1,CONFIRMED,6.08003714,136.88262,1.308,184.0,,0.035855043679475784
K02799.01,5649833,0,FALSE POSITIVE,0.597933473,131.95386,1.918,106.0,,0.25
K07740.01,5774375,0,FALSE POSITIVE,1.549979213,132.675027,7.5945,370546.0,,0.25
K01543.01,5270698,0,FALSE POSITIVE,3.964333304,136.029542,4.7136,25886.2,,0.19816699624061584
K07031.01,8382339,0,FALSE POSITIVE,5.40597608,131.61052,2.79,461.0,,0.08601591736078262
K03409.01,9468382,0,FALSE POSITIVE,11.08260553,136.6562,6.23,601.2,,0.09369036555290222
K03327.01,11044779,0,FALSE POSITIVE,15.60862948,144.30211,6.6957,34356.0,,0.07149570435285568
K00152.03,8394721,1,CONFIRMED,13.48457668,136.61808,5.0197,653.5,,0.062042485922575
K00643.01,5309353,0,FALSE POSITIVE,1.376384817,169.72919,1.745,365.9,,0.21130234003067017
K04266.01,9027841,0,FALSE POSITIVE,0.503999678,131.631544,0.5421,975.6,,0.17926599085330963
K04968.01,3240049,0,FALSE POSITIVE,2.945414866,133.95496,2.702,968.7,,0.15289300680160522
K05564.01,8718273,0,FALSE POSITIVE,3.479508244,133.389072,3.9097,3000.4,,0.18727263808250427
K03916.01,5784777,1,CONFIRMED,5.33905606,132.14193,1.6415,755.5,,0.05124189332127571
K00685.01,7764367,1,CONFIRMED,3.173914037,170.92525,3.6069,303.0,,0.18940337002277374
K05524.01,8495232,0,FALSE POSITIVE,9.63647672,134.93429,2.999,47.6,,0.05186888948082924
K06812.01,7032968,0,FALSE POSITIVE,0.56678702,131.849,3.074,7.5,,0.25
K06110.01,4150701,0,FALSE POSITIVE,8.65315602,136.64735,2.627,417.5,,0.050598111003637314
K02225.01,11569782,1,CONFIRMED,2.787874175,133.90417,2.0348,197.4,,0.12164585292339325
K07342.01,10552700,0,FALSE POSITIVE,0.94808587,131.93348,8.03,229.8,,0.25
K00884.03,7434875,1,CONFIRMED,3.336123113,135.31623,1.9616,516.3,,0.0979979857802391
K00334.01,10383687,0,FALSE POSITIVE,8.4879444,176.92505,3.224,119.3,,0.06330547481775284
K00313.02,7419318,1,CONFIRMED,8.43639829,179.88704,3.2451,345.5,,0.06410910934209824
K00582.02,9020160,1,CONFIRMED,17.73842886,148.99011,3.0049,605.5,,0.028233429417014122
K01742.01,9528420,0,FALSE POSITIVE,4.70847097,134.153065,6.0503,32622.1,,0.2141636461019516
K04950.01,2707916,0,FALSE POSITIVE,1.89124738,132.6891,4.697,410.0,,0.25
K02306.01,6666233,0,FALSE POSITIVE,0.512407185,132.240449,1.0579,329.2,,0.25
K01525.02,7869917,1,CONFIRMED,11.8061737,138.2641,4.472,88.1,,0.06313081085681915
K03879.01,5560830,0,FALSE POSITIVE,0.867719291,132.165597,6.323,2651.8,,0.25
K07418.01,11199725,0,FALSE POSITIVE,1.032967155,131.92284,1.17,127.3,,0.18877656757831573
K00752.01,10797460,1,CONFIRMED,9.48803557,170.53875,2.9575,615.8,,0.051951393485069275
K06668.01,6146838,0,FALSE POSITIVE,27.467217305,143.6727101,4.17961,71766.5,,0.025361202657222748
K05382.01,7352727,0,FALSE POSITIVE,2.45649061,133.21452,2.844,287.8,,0.19295819103717804
K04326.01,10924340,0,FALSE POSITIVE,0.750744255,132.18261,1.7921,170.6,,0.25
K01009.01,892772,0,FALSE POSITIVE,5.09246539,357.53594,3.659,254.0,,0.11975207924842834
K07413.01,11147276,0,FALSE POSITIVE,1.566528935,132.537255,3.2593,92511.0,,0.25
K07671.01,3851194,0,FALSE POSITIVE,0.918510251,131.82791,2.587,52.6,,0.25
K02886.01,6129524,1,CONFIRMED,0.88184263,131.68869,1.3117,249.9,,0.24790893495082855
K07314.01,10342097,0,FALSE POSITIVE,0.933735579,131.53509,3.892,351.4,,0.25
K02729.01,12008872,1,CONFIRMED,14.8877665,141.95432,4.981,252.5,,0.0557616651058197
K06436.01,4681152,0,FALSE POSITIVE,1.83592242,132.077813,5.9942,30745.9,,0.25
K00601.03,10973664,1,CONFIRMED,1.208462378,133.67712,1.544,227.3,,0.21294277906417847
K02597.02,12120307,1,CONFIRMED,12.13070414,139.89855,3.843,211.2,,0.052799902856349945
K01567.01,5438099,1,CONFIRMED,7.24022418,355.01243,2.9153,864.9,,0.0671088770031929
K04437.01,8492101,0,FALSE POSITIVE,4.05943749,133.1883,3.245,105.4,,0.13322864472866058
K07155.01,9291368,0,FALSE POSITIVE,3.796448299,131.37037,11.5917,522879.0,,0.25
K06809.01,7032117,0,FALSE POSITIVE,0.566809491,131.79695,3.156,69.5,,0.25
K04174.01,3328027,0,FALSE POSITIVE,2.11548883,132.00942,4.008,169.5,,0.25
K06082.01,10735519,0,FALSE POSITIVE,1.814128042,131.938871,3.0646,2063.6,,0.25
K04018.01,4929299,0,FALSE POSITIVE,0.868723418,132.08264,1.4617,197.1,,0.25
K07612.01,10471167,0,FALSE POSITIVE,0.93374073,131.5337,4.296,147.6,,0.25
K06034.01,7257373,0,FALSE POSITIVE,5.233450136,133.1261573,8.57374,430422.0,,0.25
K00163.01,6851425,1,CONFIRMED,11.1199028,139.753524,3.3759,636.3,,0.05059846490621567
K02320.01,10481045,0,FALSE POSITIVE,2.03743942,131.55893,3.103,112.5,,0.25
K01805.01,4644952,1,CONFIRMED,6.94135824,137.5437,1.8899,825.0,,0.045377764850854874
K02255.01,7672097,1,CONFIRMED,7.97033985,136.55775,2.6675,490.8,,0.05577972158789635
K04032.01,7100673,1,CONFIRMED,3.95116635,134.22411,2.566,60.9,,0.10823807865381241
K00237.01,8041216,1,CONFIRMED,8.508333104,134.785645,3.4559,646.5,,0.06769637763500214
K07695.01,4390912,0,FALSE POSITIVE,0.687506554,131.85964,1.441,130.3,,0.25
K03985.01,9602562,0,FALSE POSITIVE,3.55653637,133.5172,8.7,202.5,,0.25
K05323.01,6762188,0,FALSE POSITIVE,7.155547398,133.998101,4.5711,2568.8,,0.10646983981132507
K06270.01,2438061,0,FALSE POSITIVE,2.442941283,132.011468,4.1847,37338.0,,0.25
K04438.01,6343576,0,FALSE POSITIVE,6.39903778,134.7133,3.15,186.6,,0.0820435881614685
K03232.01,9569711,1,CONFIRMED,6.05919881,133.67437,1.365,154.2,,0.03754621744155884
K01780.01,5450814,0,FALSE POSITIVE,6.487525901,137.625165,2.4536,20209.0,,0.06303378939628601
K01287.01,10843203,0,FALSE POSITIVE,4.429633087,355.143546,3.0257,6120.1,,0.11384313553571701
K01761.01,4067336,0,FALSE POSITIVE,10.12742274,135.26504,1.2762,933.5,,0.021002382040023804
K00693.01,8738735,1,CONFIRMED,28.7796446,193.30374,8.349,253.2,,0.04835014417767525
K02544.01,8676148,1,CONFIRMED,28.6253502,158.11827,4.551,652.7,,0.02649749256670475
K02414.01,8611832,1,CONFIRMED,22.5968256,140.42654,6.179,142.9,,0.04557424783706665
K07253.01,9913481,0,FALSE POSITIVE,3.50474265,133.319536,8.2852,88625.0,,0.25
K04639.02,4825872,0,FALSE POSITIVE,29.6990126,135.6251,1.849,93.3,,0.010376326739788055
K06938.01,7955301,0,FALSE POSITIVE,15.32763411,134.92291,6.0662,17749.0,,0.06596147269010544
K04269.01,8890924,1,CONFIRMED,26.6565737,131.59433,4.954,163.4,,0.03097422420978546
K03886.01,8848288,0,FALSE POSITIVE,5.56648691,133.03305,10.931,694.9,,0.25
K04039.01,11145831,0,FALSE POSITIVE,1.387838134,132.11351,2.252,136.8,,0.25
K07161.01,9334490,0,FALSE POSITIVE,18.84497113,149.94759,4.9442,4143.4,,0.04372696205973625
K00248.01,5364071,1,CONFIRMED,7.203855862,170.285731,2.5418,1765.9,,0.05880647152662277
K06700.01,6386784,0,FALSE POSITIVE,1.99567242,132.87321,3.58,18.0,,0.25
K04664.01,8984755,0,FALSE POSITIVE,0.734573766,131.59872,1.295,68.4,,0.25
K00573.01,8344004,1,CONFIRMED,5.996533443,172.50558,3.3129,711.4,,0.09207820147275925
K00309.01,7024222,0,FALSE POSITIVE,1.633107509,170.19649,1.491,60.8,,0.15216389298439026
K00326.01,9880467,0,FALSE POSITIVE,8.97349999,171.03075,3.1408,935.1,,0.058334726840257645
K02025.02,4636578,1,CONFIRMED,26.1363443,131.61796,6.613,362.2,,0.04216988757252693
K01860.02,4157325,1,CONFIRMED,12.20951755,360.3204,4.1808,538.1,,0.057070232927799225
K01258.02,8630788,1,CONFIRMED,14.64613058,136.5227,5.688,593.5,,0.06472699344158173
K00153.02,12252424,1,CONFIRMED,4.75400072,128.547155,2.5394,748.7,,0.08902677148580551
K02671.02,2437505,0,FALSE POSITIVE,17.5509742,133.9459,4.064,3859.0,,0.038592349737882614
K02096.01,9307509,1,CONFIRMED,9.76293284,139.15802,3.064,553.2,,0.05230668559670448
K00123.02,5094751,1,CONFIRMED,21.22261195,137.57403,6.5093,366.0,,0.05111921951174736
K01557.01,5371776,1,CONFIRMED,3.295701024,133.966333,1.8268,1745.7,,0.09238297492265701
K07939.01,9518558,0,FALSE POSITIVE,2.178142613,132.03328,0.906,172.7,,0.06932511925697327
K00298.01,12785320,1,CONFIRMED,19.96367208,178.30806,2.6403,270.9,,0.022042537108063698
K00888.01,7552344,0,FALSE POSITIVE,1.000747038,169.974229,0.9967,1823.5,,0.16599266231060028
K07275.01,10026457,0,FALSE POSITIVE,9.93442075,132.874989,7.8219,55965.0,,0.1312255710363388
K00573.02,8344004,1,CONFIRMED,2.06190864,133.19888,1.9743,214.0,,0.1595851480960846
K03454.01,7122259,0,FALSE POSITIVE,20.882125422,146.5689626,8.03365,233450.0,,0.06411903351545334
K03845.01,11824218,0,FALSE POSITIVE,15.84131693,145.4595,1.8156,2617.7,,0.01910194754600525
K00849.01,6276477,1,CONFIRMED,10.35533116,170.93729,3.1775,750.6,,0.051141127943992615
K07908.01,8712863,0,FALSE POSITIVE,0.532493086,131.90244,2.145,19.9,,0.25
K04816.01,10753922,0,FALSE POSITIVE,18.2260472,133.5798,3.664,361.1,,0.0335051603615284
K02687.01,7202957,1,CONFIRMED,1.716828304,132.03204,2.068,59.5,,0.20075780153274536
K00016.01,9110357,0,FALSE POSITIVE,0.895277575,133.411986,2.711,534.5,,0.25
K04615.01,9345819,0,FALSE POSITIVE,1.04588635,131.9887,2.833,102.7,,0.25
K02981.01,9076971,1,CONFIRMED,9.06687613,134.75185,3.381,367.2,,0.062149301171302795
K00493.01,3834360,0,FALSE POSITIVE,2.908453928,170.12474,2.5363,427.5,,0.1453406810760498
K00414.01,5872150,0,FALSE POSITIVE,20.35509657,175.3437299,5.33265,25079.5,,0.04366351291537285
K00271.02,9451706,1,CONFIRMED,29.39337161,209.06737,7.0445,327.0,,0.039943814277648926
K01127.01,6359320,1,CONFIRMED,5.32667299,357.12617,3.4045,611.4,,0.10652365535497665
K04973.01,3341760,0,FALSE POSITIVE,0.523493764,131.6968,0.9015,54.0,,0.25
K01730.01,8460600,0,FALSE POSITIVE,6.352090869,134.2069907,3.88771,75141.7,,0.10200604796409607
K06163.01,7779942,0,FALSE POSITIVE,19.7959731,135.93667,5.342,334.0,,0.04497547820210457
K01601.01,5438757,1,CONFIRMED,10.35078415,133.71163,6.253,273.1,,0.10068480670452118
K01905.02,10328393,1,CONFIRMED,15.99560373,144.2399,3.471,221.7,,0.03616618737578392
K04726.01,5956354,0,FALSE POSITIVE,8.0386699,135.3098,3.549,142.0,,0.07358182221651077
K03653.01,8780968,0,FALSE POSITIVE,2.617284592,132.390683,9.5545,231450.0,,0.25
K01227.01,6629332,0,FALSE POSITIVE,2.155278342,133.576109,2.1064,20739.0,,0.16288693249225616
K03015.01,11403530,1,CONFIRMED,3.61460332,133.09123,3.227,43.9,,0.14879456162452698
K03267.01,8620402,1,CONFIRMED,14.1959621,137.01221,3.605,196.2,,0.0423242412507534
K00027.01,3832716,0,FALSE POSITIVE,1.141877248,170.3386848,4.33931,309490.0,,0.25
K02631.02,7584650,0,FALSE POSITIVE,3.95383243,133.4182993,2.37,,,0.09990306943655014
K04271.01,5992210,0,FALSE POSITIVE,0.641069613,132.14101,1.033,78.6,,0.25
K05093.01,4840327,0,FALSE POSITIVE,26.737139497,146.8472356,4.68919,53516.1,,0.029230190441012383
K06221.01,10357831,0,FALSE POSITIVE,1.72153588,131.7292,1.9227,39929.0,,0.18614192306995392
K06982.01,8162376,0,FALSE POSITIVE,0.706430188,132.14208,1.301,50.8,,0.25
K07913.01,8873450,1,CONFIRMED,24.2783801,154.51325,4.564,714.4,,0.031331028789281845
K02802.01,5775129,1,CONFIRMED,3.84822189,131.9185,2.013,203.9,,0.08718312531709671
K03799.01,9049673,0,FALSE POSITIVE,1.327471395,131.583734,5.2334,5673.8,,0.25
K03979.01,9899217,0,FALSE POSITIVE,1.33254971,132.05415,4.69,158.3,,0.25
K00157.01,6541920,1,CONFIRMED,13.02493307,138.176157,4.5706,778.4,,0.05848526582121849
K02267.01,7021534,0,FALSE POSITIVE,9.06557317,135.15009,1.6208,243.4,,0.029797712340950966
K07227.01,9762514,0,FALSE POSITIVE,7.51509713,138.09408,2.62,187.1,,0.058105260133743286
K04096.01,9674564,0,FALSE POSITIVE,6.873655305,132.4527832,3.5415,181.3,,0.08587133884429932
K02465.01,7542369,0,FALSE POSITIVE,5.46091846,131.66849,1.781,172.0,,0.054355934262275696
K03458.01,6118370,1,CONFIRMED,14.0328775,138.0603,6.684,210.9,,0.07938500493764877
K01667.01,5015913,0,FALSE POSITIVE,1.179969562,133.381942,1.9745,1109.3,,0.25
K01852.01,9763348,1,CONFIRMED,15.77382794,137.53051,4.957,313.6,,0.05237578973174095
K03752.01,6314185,0,FALSE POSITIVE,1.433262145,132.822323,5.6316,1849.5,,0.25
K02121.01,9415108,1,CONFIRMED,4.51005082,134.56954,2.1533,294.8,,0.07957412302494049
K08008.01,10405224,0,FALSE POSITIVE,0.93378068,132.4123,3.706,72.7,,0.25
K01763.01,10491044,0,FALSE POSITIVE,2.1990638,133.06948,3.197,344.8,,0.24230007827281952
K01628.01,6975129,1,CONFIRMED,19.74733983,147.10553,3.4444,480.7,,0.02907058224081993
K06939.01,7960295,0,FALSE POSITIVE,2.10413487,132.63638,4.2269,321239.0,,0.25
K06166.01,7908367,1,CONFIRMED,12.2064304,134.053,2.407,1337.2,,0.032865192741155624
K01932.02,5202905,1,CONFIRMED,14.8444836,143.576,6.091,177.9,,0.06838679313659668
K07446.01,11455795,0,FALSE POSITIVE,1.057335679,131.792007,1.5795,47337.0,,0.24897485971450806
K00116.04,8395660,1,CONFIRMED,23.9800854,147.537,5.351,104.0,,0.03719058260321617
K00471.01,10019643,1,CONFIRMED,21.34736612,171.73531,4.184,630.5,,0.03266601264476776
K02261.01,3734418,1,CONFIRMED,3.97599629,133.62238,2.2029,206.0,,0.09234163910150528
K06441.01,4737302,0,FALSE POSITIVE,9.455586047,133.670388,8.42272,115171.0,,0.14846108853816986
K06797.01,6953219,0,FALSE POSITIVE,0.566802325,131.79626,1.842,288.4,,0.25
K00500.05,4852528,1,CONFIRMED,0.986785834,133.171292,1.1879,450.0,,0.20063455402851105
K06501.01,5031882,0,FALSE POSITIVE,1.00960235,131.6797,7.847,31.9,,0.25
K02014.01,6707908,0,FALSE POSITIVE,2.466070972,132.32097,1.9559,704.5,,0.13218732178211212
K00009.01,11553706,0,FALSE POSITIVE,3.719809197,135.068298,3.5317,2958.2,,0.15823839604854584
K07263.01,9958053,0,FALSE POSITIVE,2.73398963,133.755464,1.52,,,0.09266068041324615
K06470.01,4914709,0,FALSE POSITIVE,8.65303996,136.66798,1.091,497.0,,0.021013809368014336
K06284.01,2583777,0,FALSE POSITIVE,0.958116585,132.052919,2.3496,2374.1,,0.25
K01077.01,10268907,0,FALSE POSITIVE,1.103971357,354.58216,0.926,317.9,,0.13979831337928772
K02087.01,6922710,1,CONFIRMED,23.1274171,145.66194,4.901,157.3,,0.035318829119205475
K06283.01,2580872,0,FALSE POSITIVE,15.926632768,145.5519669,7.42888,271858.0,,0.0777406394481659
K00461.01,8621348,0,FALSE POSITIVE,11.34436822,172.84392,5.558,586.3,,0.08165578544139862
K02283.01,10206675,0,FALSE POSITIVE,17.40208965,141.93057,3.745,616.5,,0.03586734086275101
K00492.01,3559935,1,CONFIRMED,29.9111886,194.71129,6.6436,942.0,,0.03701847791671753
K01485.01,9692345,0,FALSE POSITIVE,0.687895191,133.66492,2.4233,462.5,,0.25
K00246.02,11295426,1,CONFIRMED,9.60505976,136.37863,3.0063,55.0,,0.05216521397233009
K04517.01,11243547,0,FALSE POSITIVE,2.16132662,131.90236,4.487,112.2,,0.25
K04215.01,9366617,1,CONFIRMED,26.5487294,137.24401,7.968,142.0,,0.050021227449178696
K07862.01,8042835,0,FALSE POSITIVE,2.38793696,133.22902,17.302,114.3,,0.25
K07643.01,3102309,0,FALSE POSITIVE,4.20253859,132.3097,5.389,31.5,,0.21372002363204956
K06162.01,7750740,0,FALSE POSITIVE,5.874197307,134.3187261,4.26585,205698.0,,0.12103355675935745
K00812.01,4139816,1,CONFIRMED,3.340218842,171.979062,1.9104,1632.6,,0.0953230932354927
K07206.01,9635529,0,FALSE POSITIVE,2.35195525,131.9168815,5.98883,212828.0,,0.25
K07110.01,8940961,0,FALSE POSITIVE,1.583334941,132.377894,4.4854,177074.0,,0.25
K03741.04,8780959,1,CONFIRMED,9.6310258,132.7273,5.255,297.2,,0.0909387394785881
K03496.01,7517261,1,CONFIRMED,23.2385587,143.5274,8.432,161.2,,0.060474202036857605
K02157.01,3327993,0,FALSE POSITIVE,2.11552348,134.09961,6.712,359.2,,0.25
K01151.02,8280511,1,CONFIRMED,7.41084314,135.75425,3.245,124.1,,0.07297865301370621
K03364.01,11081512,0,FALSE POSITIVE,15.7397651,132.7942,3.297,287.7,,0.03491157665848732
K01511.01,7901948,1,CONFIRMED,2.578852119,133.2237,2.3581,334.3,,0.15239985287189484
K00964.01,10657664,0,FALSE POSITIVE,3.273699006,171.2385098,3.07626,6862.8,,0.15661488473415375
K02233.01,8963721,0,FALSE POSITIVE,1.811460943,132.93207,5.065,428.5,,0.25
K02444.01,3354846,1,CONFIRMED,18.5525162,135.51322,4.385,771.5,,0.039392679929733276
K00265.01,12024120,1,CONFIRMED,3.568099612,169.74278,3.2131,98.4,,0.15008455514907837
K06040.01,7624297,0,FALSE POSITIVE,18.019651402,148.6673673,5.08572,176998.0,,0.047038644552230835
K07910.01,8750503,0,FALSE POSITIVE,11.9283194,142.127,6.69,182.5,,0.09347502887248993
K00864.01,6849310,1,CONFIRMED,4.311780262,173.576483,2.7251,1154.0,,0.10533545166254044
K00627.01,4563268,1,CONFIRMED,7.75192755,176.17197,3.5413,407.3,,0.07613804936408997
K00446.02,4633570,1,CONFIRMED,28.55158187,185.47672,4.1502,807.8,,0.02422632835805416
K02725.01,6233573,0,FALSE POSITIVE,0.587470828,131.49788,2.4382,193.8,,0.25
K01310.01,10964440,1,CONFIRMED,19.12947603,139.4353,3.9622,451.2,,0.03452089801430702
K00546.02,12058931,1,CONFIRMED,9.82578495,131.42495,5.2498,433.3,,0.08904802054166794
K03304.01,9307105,0,FALSE POSITIVE,13.5437884,135.27623,5.7076,6608.7,,0.07023637741804123
K01592.01,5217586,0,FALSE POSITIVE,26.0692512,143.12549,7.487,831.5,,0.0478660985827446
K01931.02,10978763,1,CONFIRMED,10.55840479,136.34449,3.366,194.2,,0.053133025765419006
K00330.02,11361646,1,CONFIRMED,1.88899036,132.09517,3.486,59.0,,0.25
K03245.01,8073705,1,CONFIRMED,10.60052083,132.98523,4.509,60.9,,0.07089274376630783
K01729.01,6603756,0,FALSE POSITIVE,5.204286663,135.885314,6.2598,35221.0,,0.20046935975551605
K04354.01,5040223,0,FALSE POSITIVE,0.996023763,132.16613,5.412,98.3,,0.25
K03465.01,9763612,1,CONFIRMED,16.0505464,141.73408,3.171,94.4,,0.03292722627520561
K03784.01,5688997,0,FALSE POSITIVE,23.8706941,136.9568,3.4812,6386.3,,0.024305954575538635
K01231.02,6462874,0,FALSE POSITIVE,10.42360821,138.01504,5.404,878.3,,0.0864064171910286
K06932.01,7919653,0,FALSE POSITIVE,2.105238039,132.675463,5.23595,94675.0,,0.25
K01244.01,6692833,0,FALSE POSITIVE,10.80487163,134.09498,2.7215,292.7,,0.04197952151298523
K02609.01,6705137,0,FALSE POSITIVE,5.59727625,131.86798,1.659,200.8,,0.04939902573823929
K00497.02,4757437,1,CONFIRMED,4.42535097,134.56312,3.504,179.0,,0.13196693360805511
K01390.01,9288786,0,FALSE POSITIVE,1.744101106,134.50867,1.5497,9681.4,,0.14808966219425201
K06691.01,6364195,0,FALSE POSITIVE,5.2439542,132.6525,9.82,143.8,,0.25
K07412.01,11144439,0,FALSE POSITIVE,0.609125246,132.08281,0.655,139.2,,0.17921875417232513
K03094.01,12352520,1,CONFIRMED,4.5770016,132.09921,0.949,710.0,,0.03455682843923569
K02767.01,5097470,0,FALSE POSITIVE,1.28805834,131.9914,3.419,92.6,,0.25
K00442.03,3745690,1,CONFIRMED,7.0257409,133.62713,2.245,190.7,,0.05325654149055481
K06699.01,6384840,0,FALSE POSITIVE,2.49904083,133.3698,2.651,128.2,,0.1768011599779129
K01480.01,7512982,1,CONFIRMED,20.38174802,142.31499,3.7922,1597.1,,0.031009770929813385
K00258.01,11231334,0,FALSE POSITIVE,4.15743922,172.50464,9.572,1472.0,,0.25
K07322.01,10407430,0,FALSE POSITIVE,0.933759404,131.50294,3.491,114.9,,0.25
K04383.01,9883606,1,CONFIRMED,4.34195312,134.18767,2.598,73.3,,0.09972470998764038
K06014.01,5597970,0,FALSE POSITIVE,6.71738328,137.2100078,3.60057,164979.0,,0.089334636926651
K04532.01,2710623,0,FALSE POSITIVE,1.02087831,131.66089,2.429,33.4,,0.25
K02055.03,3128552,1,CONFIRMED,2.50475282,133.63645,2.376,181.1,,0.15809942781925201
K00874.01,7134976,1,CONFIRMED,4.601811819,169.98108,2.2607,755.9,,0.08187717199325562
K00398.02,9946525,1,CONFIRMED,4.180048081,173.719249,2.4479,1765.6,,0.09760254621505737
K00509.01,6381846,1,CONFIRMED,4.16696628,169.715517,2.7535,877.7,,0.11013208329677582
K01471.01,11858748,0,FALSE POSITIVE,1.780984316,177.8249,2.173,590.9,,0.2033519744873047
K07778.01,6442602,0,FALSE POSITIVE,0.56678228,131.8571,4.725,146.8,,0.25
K01916.03,6037581,1,CONFIRMED,2.0248205,132.35465,2.55,63.3,,0.20989514887332916
K00981.01,8607720,0,FALSE POSITIVE,3.99751422,261.7243,3.686,32.8,,0.15367883443832397
K07451.01,11501774,0,FALSE POSITIVE,0.691823991,131.57,5.965,165.9,,0.25
K07950.01,9639021,0,FALSE POSITIVE,2.21568076,132.26619,1.515,43.6,,0.11396045982837677
